Site_troph,Lat,Long,Simp,synchrony_comm_site,mean_cv_species_site,cv_comm_site,Metacom,Meta_troph,Site,Bio_gr,Ecosys,New_tr_g,S
Clau_len_FEC_Primary,-22.71145933372088,-53.27643886805542,0.6752380556244413,0.585273901135297,2.5231857001164117,0.9792572896771785,Clau_len,Clau_len_Primary,Clau_len_FEC,Zooplankton,Lake,Primary,10
Clau_len_GAR_Primary,-22.724459523908884,-53.21843856553011,0.7208133203019232,0.4853265773723321,2.7446440673589807,0.9875977123829728,Clau_len,Clau_len_Primary,Clau_len_GAR,Zooplankton,Lake,Primary,8
Clau_len_GUA_Primary,-22.72145928346876,-53.30343905991157,0.8193701696899648,0.8558448648757362,2.5631578241454833,2.1973740470233074,Clau_len,Clau_len_Primary,Clau_len_GUA,Zooplankton,Lake,Primary,11.5
Clau_len_OSM_Primary,-22.77445932977358,-53.332439401041675,0.7148320530779214,0.73186221179587,2.647463347033959,1.6921600440371563,Clau_len,Clau_len_Primary,Clau_len_OSM,Zooplankton,Lake,Primary,8
Clau_len_PAT_Primary,-22.826458842347638,-53.5534408736209,0.6332362115282569,0.548443222679445,2.667177407771948,1.363448771813551,Clau_len,Clau_len_Primary,Clau_len_PAT,Zooplankton,Lake,Primary,8.5
Clau_len_RPV_Primary,-22.748459485168866,-53.25343884974356,0.7374447226024452,0.6535899100156276,2.781841947286891,1.4865633814043355,Clau_len,Clau_len_Primary,Clau_len_RPV,Zooplankton,Lake,Primary,7.5
Clau_len_VEN_Primary,-22.857458784568305,-53.60044125047123,0.6175566123994609,0.418933758472058,2.7001548912801865,0.8838372557992777,Clau_len,Clau_len_Primary,Clau_len_VEN,Zooplankton,Lake,Primary,8.5
Clau_lot_CIP_Primary,-22.83589213927208,-53.56252428754243,0.7153228479812827,0.5073076763366564,2.4584549995384455,0.9826738920713305,Clau_lot,Clau_lot_Primary,Clau_lot_CIP,Zooplankton,Stream,Primary,7.5
Clau_lot_COR_Primary,-22.751459200891954,-53.359439487262605,0.7014142868631783,0.439548197720005,2.6286926406128877,0.9163111864841474,Clau_lot,Clau_lot_Primary,Clau_lot_COR,Zooplankton,Stream,Primary,10
Clau_lot_PAR_Primary,-22.761459518915114,-53.25243888533938,0.6350777800921843,0.6777946202805871,2.523404730118447,1.2766030399795751,Clau_lot,Clau_lot_Primary,Clau_lot_PAR,Zooplankton,Stream,Primary,6.5
Clau_lot_RBA_Primary,-22.72345932393088,-53.290438989280844,0.7725201941015669,0.7196973044329013,2.7280162417971248,1.805031986448974,Clau_lot,Clau_lot_Primary,Clau_lot_RBA,Zooplankton,Stream,Primary,11
Clau_lot_RIV_Primary,-22.800458820148126,-53.539440707441216,0.7238915418057862,0.9307544526273843,2.7794985215176586,2.8690410497530894,Clau_lot,Clau_lot_Primary,Clau_lot_RIV,Zooplankton,Stream,Primary,9
ELA_1_114_Primary,49.669999999069525,-93.75999999999999,0.6473586290029408,0.5859211937384136,1.7844397132101844,0.5881381785875769,ELA_1,ELA_1_Primary,ELA_1_114,Zooplankton,Lake,Primary,7
ELA_1_224_Primary,49.69052426906962,-93.7169897,0.5886243141803978,0.6478340961091541,1.4844394669136451,0.3574545610252967,ELA_1,ELA_1_Primary,ELA_1_224,Zooplankton,Lake,Primary,7
ELA_1_625_Primary,49.75555820906998,-93.80734556,0.7861542586166584,0.5808243454529347,1.1778300631315555,0.32584200835693233,ELA_1,ELA_1_Primary,ELA_1_625,Zooplankton,Lake,Primary,10
ELA_1_626_Primary,49.75315017906996,-93.79769475,0.7019061726325708,0.5159009611959351,1.5774441722268786,0.44457497223513864,ELA_1,ELA_1_Primary,ELA_1_626,Zooplankton,Lake,Primary,9
ELA_2_227_Primary,49.688129809069615,-93.68914204999999,0.11999199819673545,0.7711106136603747,2.848255938215921,0.9629599599253972,ELA_2,ELA_2_Primary,ELA_2_227,Zooplankton,Lake,Primary,3
ELA_2_239_Primary,49.66245893906948,-93.72083664,0.7870802503739533,0.46053619584208183,1.4621325224041273,0.3374406052855185,ELA_2,ELA_2_Primary,ELA_2_239,Zooplankton,Lake,Primary,9
ELA_2_373_Primary,49.74368859906992,-93.79975262,0.7154989820905522,0.5774696228344066,1.9618002611454217,0.2902326570731626,ELA_2,ELA_2_Primary,ELA_2_373,Zooplankton,Lake,Primary,7.5
ELA_2_442_Primary,49.77494056907008,-93.81726057,0.748540128447452,0.40308007964904163,1.3308808373780159,0.2869426180604532,ELA_2,ELA_2_Primary,ELA_2_442,Zooplankton,Lake,Primary,9
ELA_3_149_Primary,49.68735025906962,-93.93096411,0.5248194912660826,0.7094270157256033,1.592897624569162,0.5821710217750742,ELA_3,ELA_3_Primary,ELA_3_149,Zooplankton,Lake,Primary,10
ELA_3_164_Primary,49.62146764906927,-93.8204464,0.6714235266440188,0.428703447903844,1.652250683503817,0.32395779972613037,ELA_3,ELA_3_Primary,ELA_3_164,Zooplankton,Lake,Primary,12
ELA_3_165_Primary,49.62388687906927,-93.81142983,0.5068888730536674,0.6318585474925262,1.4425601546810385,0.5203810037681263,ELA_3,ELA_3_Primary,ELA_3_165,Zooplankton,Lake,Primary,10.5
ELA_3_377_Primary,49.720796719069796,-93.7751148,0.769575108301765,0.3697960849439434,1.1686605100987881,0.2828404570950366,ELA_3,ELA_3_Primary,ELA_3_377,Zooplankton,Lake,Primary,13.5
ELA_3_938_Primary,49.672583529069534,-93.9613229,0.5586752939861672,0.8264912633349664,1.8994512555485317,1.322133320845027,ELA_3,ELA_3_Primary,ELA_3_938,Zooplankton,Lake,Primary,11
KLMP_CB_Primary,36.63853116833491,-88.05798661616166,0.5777151950104659,0.5745062966600407,3.1453019111186595,1.3152429215654746,KLMP,KLMP_Primary,KLMP_CB,Zooplankton,Lake,Primary,4.5
KLMP_CH_Primary,36.73941431936555,-88.10920447736076,0.5723557135130957,0.6289202771799625,3.0144283630114534,1.3861108149562593,KLMP,KLMP_Primary,KLMP_CH,Zooplankton,Lake,Primary,5
KLMP_CW_Primary,36.823581521015974,-88.13778819084312,0.6137794522895985,0.508829178282233,3.2463704056019056,1.043214204567206,KLMP,KLMP_Primary,KLMP_CW,Zooplankton,Lake,Primary,5
KLMP_EG_Primary,36.62713117606105,-88.04755351641387,0.5618166089965397,0.525421846422992,3.227621764117901,1.1265953845576646,KLMP,KLMP_Primary,KLMP_EG,Zooplankton,Lake,Primary,4
KLMP_ET_Primary,36.735414392845975,-88.09233743476645,0.4894555555555554,0.5871978019446595,3.39363329346648,1.3326111684437094,KLMP,KLMP_Primary,KLMP_ET,Zooplankton,Lake,Primary,4.5
KLMP_EV_Primary,36.793631494999275,-88.11908793185827,0.598178992053636,0.5110163227973274,3.3036271150014755,1.2155586388425712,KLMP,KLMP_Primary,KLMP_EV,Zooplankton,Lake,Primary,5
KLMP_WA_Primary,36.721631234975405,-88.11097033136527,0.45654824983563463,0.5132795836066592,3.650143204652891,1.2661854446988812,KLMP,KLMP_Primary,KLMP_WA,Zooplankton,Lake,Primary,4
KLMP_WB_Primary,36.64231407943229,-88.07760365847477,0.5250472222222224,0.5558493043057904,2.910743972296348,1.1819803682796401,KLMP,KLMP_Primary,KLMP_WB,Zooplankton,Lake,Primary,4
KLMP_WJ_Primary,36.81226437740981,-88.15565510682745,0.48836163481404965,0.5203247320632833,2.8146921909777203,1.2084583021595827,KLMP,KLMP_Primary,KLMP_WJ,Zooplankton,Lake,Primary,5
KLMP_WL_Primary,36.75726428681527,-88.12932063631868,0.45182003394633086,0.49602754165390117,3.5972639331431164,1.2512234791300152,KLMP,KLMP_Primary,KLMP_WL,Zooplankton,Lake,Primary,4
KLMP_WP_Primary,36.6044469625358,-88.06965334262003,0.38649846076881583,0.5707731121629902,3.481002923241565,1.3193835049861435,KLMP,KLMP_Primary,KLMP_WP,Zooplankton,Lake,Primary,4
KLMP_WS_Primary,36.68478119525606,-88.0893870150087,0.47265624999999994,0.5510175425180458,3.44105488004504,1.2319590932490148,KLMP,KLMP_Primary,KLMP_WS,Zooplankton,Lake,Primary,4
Luzia_len_Fechada_Producers,-22.71145933372088,-53.27643886805542,0.7346202018052617,0.3739204473365858,3.5017562405010993,1.1095475383263382,Luzia_len,Luzia_len_Producers,Luzia_len_Fechada,Phytoplankton,Lake,Producers,24
Luzia_len_Garcas_Producers,-22.724459523908884,-53.21843856553011,0.7947885036367488,0.4119042512328583,3.403067742744544,0.9218500666918438,Luzia_len,Luzia_len_Producers,Luzia_len_Garcas,Phytoplankton,Lake,Producers,31
Luzia_len_Guarana_Producers,-22.72145928346876,-53.30343905991157,0.7649726984126983,0.35913481118277424,3.275913529300236,0.7493875822773721,Luzia_len,Luzia_len_Producers,Luzia_len_Guarana,Phytoplankton,Lake,Producers,29
Luzia_len_Osmar_Producers,-22.77445932977358,-53.332439401041675,0.7591929426150755,0.7673282902877129,3.450776783281026,2.671260842921649,Luzia_len,Luzia_len_Producers,Luzia_len_Osmar,Phytoplankton,Lake,Producers,31
Luzia_len_Patos_Producers,-22.826458842347638,-53.5534408736209,0.7986736864595719,0.2658621443533436,3.1948871377665347,0.64738454222995645,Luzia_len,Luzia_len_Producers,Luzia_len_Patos,Phytoplankton,Lake,Producers,30
Luzia_len_RessacoDoPauVeio_Producers,-22.748459485168866,-53.25343884974356,0.6073007918471469,0.31622937364363574,3.3516591040510924,0.5353902221038852,Luzia_len,Luzia_len_Producers,Luzia_len_RessacoDoPauVeio,Phytoplankton,Lake,Producers,16
Luzia_len_Ventura_Producers,-22.857458784568305,-53.60044125047123,0.7130420014177694,0.3812096570345319,3.4884420868469164,0.8372427349151331,Luzia_len,Luzia_len_Producers,Luzia_len_Ventura,Phytoplankton,Lake,Producers,15
Luzia_lot_C.Curutuba_Producers,-22.751459200891954,-53.359439487262605,0.6000302115710145,0.5685535941238626,3.3601446430713,1.6146202515054453,Luzia_lot,Luzia_lot_Producers,Luzia_lot_C.Curutuba,Phytoplankton,Stream,Producers,8.5
Luzia_lot_C.Ipoita_Producers,-22.83589213927208,-53.56252428754243,0.6363994197236598,0.41848113831859896,3.290248520739945,0.8707019932446576,Luzia_lot,Luzia_lot_Producers,Luzia_lot_C.Ipoita,Phytoplankton,Stream,Producers,9.5
Luzia_lot_RioBaia_Producers,-22.72345932393088,-53.290438989280844,0.712096411258031,0.49254590305146756,3.316843652398277,0.9756733175988457,Luzia_lot,Luzia_lot_Producers,Luzia_lot_RioBaia,Phytoplankton,Stream,Producers,13
Luzia_lot_RioIvinhema_Producers,-22.800458820148126,-53.539440707441216,0.7269500005931587,0.32134258933550425,3.3719259318873194,0.6811641159921707,Luzia_lot,Luzia_lot_Producers,Luzia_lot_RioIvinhema,Phytoplankton,Stream,Producers,8.5
Luzia_lot_RioParana_Producers,-22.761459518915114,-53.25243888533938,0.5315020897397007,0.5410304274488837,3.3027541173074457,1.3163299324338393,Luzia_lot,Luzia_lot_Producers,Luzia_lot_RioParana,Phytoplankton,Stream,Producers,8
M_Hill_1_Producers,55.3179719991178,-1.556708,0.6063019390581718,0.3868770588869698,2.224784707026172,0.4238404909235481,M_Hill,M_Hill_Producers,M_Hill_1,Macrophytes,Lake,Producers,4
M_Hill_10_Producers,55.3178939991178,-1.556564,0.5133902003570721,0.39285170842069495,2.3599286239493327,0.46120397717333766,M_Hill,M_Hill_Producers,M_Hill_10,Macrophytes,Lake,Producers,4
M_Hill_11_Producers,55.3179169991178,-1.5565329999999997,0.4843750000000001,0.317919545605051,2.8907926569722493,0.4220308851384791,M_Hill,M_Hill_Producers,M_Hill_11,Macrophytes,Lake,Producers,4
M_Hill_12_Producers,55.317946999117794,-1.556497,0.486328125,0.413260623476824,2.937561965800058,0.7637626158259733,M_Hill,M_Hill_Producers,M_Hill_12,Macrophytes,Lake,Producers,4
M_Hill_13_Producers,55.3178969991178,-1.5565189999999998,0.5594444444444444,0.4002796592929835,2.49979457866829,0.5535493555686869,M_Hill,M_Hill_Producers,M_Hill_13,Macrophytes,Lake,Producers,4
M_Hill_14_Producers,55.317913999117806,-1.556492,0.6044444444444445,0.45350131523010345,2.7012851529728232,0.6410867425427009,M_Hill,M_Hill_Producers,M_Hill_14,Macrophytes,Lake,Producers,4
M_Hill_15_Producers,55.317927999117806,-1.556461,0.49013878743608463,0.42058688339932593,2.6737148950883585,0.6808792993394039,M_Hill,M_Hill_Producers,M_Hill_15,Macrophytes,Lake,Producers,3
M_Hill_16_Producers,55.317946999117794,-1.556444,0.5549999999999999,0.3790104811440268,2.8762762300535636,0.5440078485946344,M_Hill,M_Hill_Producers,M_Hill_16,Macrophytes,Lake,Producers,5
M_Hill_17_Producers,55.317866999117804,-1.556508,0.45598357686269764,0.3608558462726854,2.4945239111875566,0.4859870977569249,M_Hill,M_Hill_Producers,M_Hill_17,Macrophytes,Lake,Producers,3
M_Hill_18_Producers,55.3178809991178,-1.556461,0.601113172541744,0.3513545316678453,2.5121714536596547,0.37327336989380633,M_Hill,M_Hill_Producers,M_Hill_18,Macrophytes,Lake,Producers,4
M_Hill_19_Producers,55.3178889991178,-1.5564139999999997,0.49729938271604945,0.37808112354706747,2.506458530922946,0.41964866068085643,M_Hill,M_Hill_Producers,M_Hill_19,Macrophytes,Lake,Producers,4
M_Hill_2_Producers,55.317874999117805,-1.556694,0.48073067498329247,0.39290228056928633,2.708267793688985,0.4364932409427954,M_Hill,M_Hill_Producers,M_Hill_2,Macrophytes,Lake,Producers,4
M_Hill_20_Producers,55.317910999117814,-1.5564309999999997,0.4131944444444444,0.38981299528476787,2.8835994178597155,0.5547733495643125,M_Hill,M_Hill_Producers,M_Hill_20,Macrophytes,Lake,Producers,3
M_Hill_21_Producers,55.3178359991178,-1.556467,0.599647266313933,0.4595327367310456,3.0277535768394688,0.5189507828240238,M_Hill,M_Hill_Producers,M_Hill_21,Macrophytes,Lake,Producers,4
M_Hill_22_Producers,55.317835999117804,-1.5564219999999998,0.588,0.27488739368864085,2.8853380571573117,0.4213602924204059,M_Hill,M_Hill_Producers,M_Hill_22,Macrophytes,Lake,Producers,4
M_Hill_23_Producers,55.3178579991178,-1.5564559999999998,0.5165289256198348,0.3240739716736783,2.372716228014349,0.4496340306183151,M_Hill,M_Hill_Producers,M_Hill_23,Macrophytes,Lake,Producers,4
M_Hill_24_Producers,55.317855999117796,-1.556403,0.4328512396694215,0.38658749312705254,2.748174199746358,0.6345942664148172,M_Hill,M_Hill_Producers,M_Hill_24,Macrophytes,Lake,Producers,4
M_Hill_25_Producers,55.31787199911781,-1.5563750000000003,0.6460459183673469,0.3214630474740434,2.4779883166759586,0.39025400509992925,M_Hill,M_Hill_Producers,M_Hill_25,Macrophytes,Lake,Producers,5
M_Hill_26_Producers,55.317824999117796,-1.556586,0.5045269352648256,0.3735890210063349,2.5896203419828625,0.4354293563603428,M_Hill,M_Hill_Producers,M_Hill_26,Macrophytes,Lake,Producers,4
M_Hill_27_Producers,55.317824999117796,-1.556656,0.47932355661249826,0.31936450453276416,2.430875495561081,0.3251233946851584,M_Hill,M_Hill_Producers,M_Hill_27,Macrophytes,Lake,Producers,4
M_Hill_28_Producers,55.317824999117796,-1.556703,0.5241023606427295,0.4284885460193357,2.6251665743614256,0.37021146256959275,M_Hill,M_Hill_Producers,M_Hill_28,Macrophytes,Lake,Producers,4
M_Hill_29_Producers,55.3177999991178,-1.5566969999999998,0.48427841977962915,0.49724133062696035,2.2896445078803302,0.46483155501665313,M_Hill,M_Hill_Producers,M_Hill_29,Macrophytes,Lake,Producers,4
M_Hill_3_Producers,55.31789199911779,-1.556669,0.4950000000000001,0.46367351259879747,2.8317522626579916,0.48157643425473917,M_Hill,M_Hill_Producers,M_Hill_3,Macrophytes,Lake,Producers,3
M_Hill_30_Producers,55.317832999117805,-1.556756,0.5330812854442344,0.4142298733187776,2.9931515050962783,0.429842962568813,M_Hill,M_Hill_Producers,M_Hill_30,Macrophytes,Lake,Producers,4
M_Hill_4_Producers,55.31791899911781,-1.556661,0.5729402872260015,0.2901134686383377,2.4317594246440777,0.41042338111534105,M_Hill,M_Hill_Producers,M_Hill_4,Macrophytes,Lake,Producers,5
M_Hill_5_Producers,55.31791899911781,-1.5566390000000003,0.5482506728181469,0.4143431172687538,2.9160426278315947,0.54818894712008015,M_Hill,M_Hill_Producers,M_Hill_5,Macrophytes,Lake,Producers,4
M_Hill_6_Producers,55.3179719991178,-1.556608,0.4625850340136054,0.40303562750314537,2.4013360748733894,0.7495739972974251,M_Hill,M_Hill_Producers,M_Hill_6,Macrophytes,Lake,Producers,5
M_Hill_7_Producers,55.317910999117814,-1.556597,0.5736882716049383,0.41209713726074976,2.6020908360098978,0.6325973143946062,M_Hill,M_Hill_Producers,M_Hill_7,Macrophytes,Lake,Producers,5
M_Hill_8_Producers,55.3179309991178,-1.556578,0.56,0.35716380118725494,2.980757360866281,0.6769496429597354,M_Hill,M_Hill_Producers,M_Hill_8,Macrophytes,Lake,Producers,4
M_Hill_9_Producers,55.31795599911781,-1.556556,0.30843195266272194,0.3972656518070776,3.1084876437928335,0.8642725422890901,M_Hill,M_Hill_Producers,M_Hill_9,Macrophytes,Lake,Producers,3
Norway_DAN1_Producers,61.98292519363139,9.803459080659575,0.5,0.6788420148589529,4.265937251972145,2.533282959496482,Norway,Norway_Producers,Norway_DAN1,Benthic algae,Stream,Producers,4
Norway_DAN2_Producers,61.993870540294445,9.80472724725421,0.48200494204981337,0.83881270355575,4.007347829409844,2.125768907061231,Norway,Norway_Producers,Norway_DAN2,Benthic algae,Stream,Producers,4
Norway_DAN3_Producers,62.00858744466588,10.013536835172877,0.5112935375449339,0.754112093263286,4.015297796169824,2.093476688439541,Norway,Norway_Producers,Norway_DAN3,Benthic algae,Stream,Producers,8
Norway_DAN4_Producers,61.85209745960298,10.226241840133511,0.29166666666666663,0.6512638951857191,4.183481674304711,2.1516884797851827,Norway,Norway_Producers,Norway_DAN4,Benthic algae,Stream,Producers,7
Norway_DAN5_Producers,61.79084664573707,10.489416938569043,0.47165299488063706,0.52540094867956455,3.8346546591686073,0.9346460784748748,Norway,Norway_Producers,Norway_DAN5,Benthic algae,Stream,Producers,9
Norway_DAN6_Producers,61.78681829938636,10.468176164471418,0.44921679691135963,0.3979521499798509,3.862958975111092,0.9573144352805338,Norway,Norway_Producers,Norway_DAN6,Benthic algae,Stream,Producers,7
Norway_DAN7_Producers,61.7454852672275,10.746849317003022,0.5737856496036955,0.5503470162732887,3.700025692166332,1.2166672101913145,Norway,Norway_Producers,Norway_DAN7,Benthic algae,Stream,Producers,10
NTL_AL_Primary,46.036447447157414,-89.62983621778821,0.5905094240362811,0.4839408668682981,2.8262455164483904,0.6408136935768087,NTL,NTL_Primary,NTL_AL,Zooplankton,Lake,Primary,5
NTL_BM_Primary,46.01594744853635,-89.61423594086038,0.6933655401355974,0.4516091240117856,3.1671510199971826,0.6085474868306645,NTL,NTL_Primary,NTL_BM,Zooplankton,Lake,Primary,6
NTL_CR_Primary,46.0015473782968,-89.61433574994305,0.5354822780024613,0.6709332378984301,3.461444451508425,0.9820134818289569,NTL,NTL_Primary,NTL_CR,Zooplankton,Lake,Primary,5
NTL_SP_Primary,46.00884686051097,-89.70023587268177,0.6674906383543757,0.559081213407305,2.5257034122887707,0.7999044185023296,NTL,NTL_Primary,NTL_SP,Zooplankton,Lake,Primary,6.5
NTL_TR_Primary,46.04584719624474,-89.67583635660564,0.7717944100007491,0.5256187958633397,2.773752576280389,0.771428144157302,NTL,NTL_Primary,NTL_TR,Zooplankton,Lake,Primary,8
Nuria_B08a_Primary,41.7074118490628,2.348224217,0.7960262965668371,0.6210567567744881,1.4929194290502685,0.7709176934826165,Nuria,Nuria_Primary,Nuria_B08a,Macroinvertebrates,Stream,Primary,15
Nuria_B08a_Secondary,41.7074118490628,2.348224217,0.7513427202787052,0.5111060524091715,1.5657757673763468,0.7627935784945393,Nuria,Nuria_Secondary,Nuria_B08a,Macroinvertebrates,Stream,Secondary,3
Nuria_B22_Primary,41.64079485906306,2.057675012,0.7917024217294634,0.49597121314934145,1.3565372821178765,0.528597415048476,Nuria,Nuria_Primary,Nuria_B22,Macroinvertebrates,Stream,Primary,9
Nuria_B22_Secondary,41.64079485906306,2.057675012,0.17233560090702937,0.9827077018438509,1.5308339970582052,1.6057747029686995,Nuria,Nuria_Secondary,Nuria_B22,Macroinvertebrates,Stream,Secondary,1
Nuria_B29_Primary,41.81304865906242,2.3413111040000003,0.8238421670161954,0.4142875409412748,1.4341326524309184,0.42887378615718275,Nuria,Nuria_Primary,Nuria_B29,Macroinvertebrates,Stream,Primary,12
Nuria_B29_Secondary,41.81304865906242,2.3413111040000003,0.6139202855443189,0.7922207679963801,1.5026419235588628,0.9002488965717288,Nuria,Nuria_Secondary,Nuria_B29,Macroinvertebrates,Stream,Secondary,3
Nuria_B35_Primary,41.72684700906274,2.279786468,0.7106169006218435,0.6827428316752835,1.5485219085897939,0.9189558433630476,Nuria,Nuria_Primary,Nuria_B35,Macroinvertebrates,Stream,Primary,16
Nuria_B35_Secondary,41.72684700906274,2.279786468,0.7145061728395061,0.8027644915107072,1.30869817385914,0.9947631237457519,Nuria,Nuria_Secondary,Nuria_B35,Macroinvertebrates,Stream,Secondary,5
Nuria_L45_Primary,41.69441975906285,1.9885601379999998,0.5504424844300366,0.6364760580932579,1.6263964682726344,0.8566067115724644,Nuria,Nuria_Primary,Nuria_L45,Macroinvertebrates,Stream,Primary,7
Nuria_L45_Secondary,41.69441975906285,1.9885601379999998,1,1,1.369306393762915,1.369306393762915,Nuria,Nuria_Secondary,Nuria_L45,Macroinvertebrates,Stream,Secondary,0
Nuria_R13_Primary,41.67714504906292,2.0297799290000005,0.462669177199554,0.6557529138083418,1.7464304614925137,0.9631341054847385,Nuria,Nuria_Primary,Nuria_R13,Macroinvertebrates,Stream,Primary,5
Nuria_R13_Secondary,41.67714504906292,2.0297799290000005,1,0.6324555320336759,2.23606797749979,1.4142135623730951,Nuria,Nuria_Secondary,Nuria_R13,Macroinvertebrates,Stream,Secondary,0
Nuria_R9b_Primary,41.654820979063,2.070942956,0.7163795795912775,0.7322185973791133,1.5546272899553235,0.845137126147473,Nuria,Nuria_Primary,Nuria_R9b,Macroinvertebrates,Stream,Primary,10
Nuria_R9b_Secondary,41.654820979063,2.070942956,0,0.8039967010085328,1.6177373470023149,1.168244802414009,Nuria,Nuria_Secondary,Nuria_R9b,Macroinvertebrates,Stream,Secondary,1
Nuria_T00_Primary,41.77493607906256,2.38378854,0.8671862139917695,0.3189694253766107,1.3644280492388536,0.3276857945367617,Nuria,Nuria_Primary,Nuria_T00,Macroinvertebrates,Stream,Primary,23
Nuria_T00_Secondary,41.77493607906256,2.38378854,0.7037197231833909,0.6299216956765381,1.3040029832792035,0.672830376555723,Nuria,Nuria_Secondary,Nuria_T00,Macroinvertebrates,Stream,Secondary,6
Nuria_T01_Primary,41.737444889062694,2.40911094,0.8739034675067965,0.4115373430981035,1.4934839358578178,0.44817595304691926,Nuria,Nuria_Primary,Nuria_T01,Macroinvertebrates,Stream,Primary,17
Nuria_T01_Secondary,41.737444889062694,2.40911094,0.6595177925005122,0.43757253203320134,1.521803481227308,0.6180083182567596,Nuria,Nuria_Secondary,Nuria_T01,Macroinvertebrates,Stream,Secondary,5
Nuria_T30_Primary,41.70683906906281,2.582195457,0.6867845993756504,0.46400995312602067,1.7911242304370378,0.6191634598558363,Nuria,Nuria_Primary,Nuria_T30,Macroinvertebrates,Stream,Primary,4
Nuria_T30_Secondary,41.70683906906281,2.582195457,0.16528925619834722,0.7153972726909473,1.6520485097366768,1.0456797215866764,Nuria,Nuria_Secondary,Nuria_T30,Macroinvertebrates,Stream,Secondary,1
Nuria_Te22_Primary,41.96481899906188,2.423210176,0.8477307767957414,0.5115904566787409,1.320208267053816,0.5327109705308587,Nuria,Nuria_Primary,Nuria_Te22,Macroinvertebrates,Stream,Primary,14
Nuria_Te22_Secondary,41.96481899906188,2.423210176,0.628099173553719,0.6066806715431619,1.4999280727168707,0.9015344260841294,Nuria,Nuria_Secondary,Nuria_Te22,Macroinvertebrates,Stream,Secondary,3
Nuria_Teb1_Primary,41.81610465906242,2.39286612,0.825080976965298,0.5381097456303933,1.533944112905327,0.5603857029491492,Nuria,Nuria_Primary,Nuria_Teb1,Macroinvertebrates,Stream,Primary,12
Nuria_Teb1_Secondary,41.81610465906242,2.39286612,0.6574330563250231,0.21019602046219482,1.2855534343156356,0.216469743901963,Nuria,Nuria_Secondary,Nuria_Teb1,Macroinvertebrates,Stream,Secondary,4
Nuria_Teb2_Primary,41.83555092906234,2.388977173,0.860781613753391,0.5020478123462381,1.1192429501124785,0.4731743099890297,Nuria,Nuria_Primary,Nuria_Teb2,Macroinvertebrates,Stream,Primary,16
Nuria_Teb2_Secondary,41.83555092906234,2.388977173,0.7165980795610425,0.37895691835305545,1.1989497956228414,0.42795140585804403,Nuria,Nuria_Secondary,Nuria_Teb2,Macroinvertebrates,Stream,Secondary,6
Peter_KiO7_Primary,50.324837019073286,9.496144815,0.7173988320905809,0.6683696931359602,1.517745066317624,0.9013539415474833,Peter,Peter_Primary,Peter_KiO7,Macroinvertebrates,Stream,Primary,13
Peter_KiO7_Secondary,50.324837019073286,9.496144815,0.5954977720318475,0.6970307228901167,1.6109480302445511,0.8630786077163531,Peter,Peter_Secondary,Peter_KiO7,Macroinvertebrates,Stream,Secondary,5
Peter_KiS1_Primary,50.13400257907215,8.905798475,0.37353590048917057,0.596515044594795,1.8024199938551537,0.9381821676304977,Peter,Peter_Primary,Peter_KiS1,Macroinvertebrates,Stream,Primary,3
Peter_KiS1_Secondary,50.13400257907215,8.905798475,0.09998475842097243,0.823019578361939,1.5886054803560414,1.118080080161978,Peter,Peter_Secondary,Peter_KiS1,Macroinvertebrates,Stream,Secondary,2
Peter_KiS5_Primary,50.19847052907253,9.178081052,0.4212603305785123,0.5221559124049717,1.8907811393464058,0.6757837751365187,Peter,Peter_Primary,Peter_KiS5,Macroinvertebrates,Stream,Primary,3
Peter_KiS5_Secondary,50.19847052907253,9.178081052,0.3553719008264462,0.7424327265952665,1.9477674806729464,1.4152221541302352,Peter,Peter_Secondary,Peter_KiS5,Macroinvertebrates,Stream,Secondary,2
Peter_KiS6_Primary,50.27951175907301,9.367345879999998,0.5252380920687452,0.6381495908780375,1.698618933319575,0.7345699516996824,Peter,Peter_Primary,Peter_KiS6,Macroinvertebrates,Stream,Primary,6.5
Peter_KiS6_Secondary,50.27951175907301,9.367345879999998,0.684400826446281,0.526366146919026,2.0965587790368305,0.8460293712500739,Peter,Peter_Secondary,Peter_KiS6,Macroinvertebrates,Stream,Secondary,2.5
Peter_KiW1_Primary,50.131599049072136,8.965705427,0.7210456309002863,0.5796671233216656,1.562945429796387,0.5520036632059986,Peter,Peter_Primary,Peter_KiW1,Macroinvertebrates,Stream,Primary,6
Peter_KiW1_Secondary,50.131599049072136,8.965705427,0.20408163265306123,0.9193780440901629,1.8414628159869941,1.5937811670064677,Peter,Peter_Secondary,Peter_KiW1,Macroinvertebrates,Stream,Secondary,1.5
Quebra_P1_Producers,-26.63247003630614,-52.51444811194712,0.7633777777777777,0.5972377061750024,2.5578242626151706,1.2265022082592525,Quebra,Quebra_Producers,Quebra_P1,Phytoplankton,Lake,Producers,7
Quebra_P3_Producers,-26.66447001573213,-52.54044839857746,0.7559183673469387,0.4496495329091176,2.5055431480818813,0.8689485400407747,Quebra,Quebra_Producers,Quebra_P3,Phytoplankton,Lake,Producers,7
Quebra_P8_Producers,-26.622469954069025,-52.53444819729119,0.7929713304267406,0.43524581604326745,2.6248630872731815,0.9880982259408426,Quebra,Quebra_Producers,Quebra_P8,Phytoplankton,Lake,Producers,8
